gauss1 gauss2 repulsion hydrophobic hydrogen
82.7012 886.27086 4.47394 51.7968 2.99838
78.80318 1094.01095 7.08163 0 7.69571
88.51984 1360.34308 2.42246 48.32121 2.35514
103.36226 1497.62959 2.49181 40.0124 1.97478
58.25648 626.79949 2.80052 0 2.86056
85.66817 1073.72254 5.56444 4.23812 9.64006
84.82731 1093.37429 5.52308 4.14408 9.31159
68.22784 1214.73288 2.81563 35.5781 1.35426
63.46093 1280.54418 2.66462 23.48991 3.55704
40.86875 1463.51783 2.07787 53.17101 0.79507
66.2324 1017.87785 0.62239 61.2669 0.67581
100.55181 1371.12337 5.36012 7.29364 7.33307
84.7571 1031.30386 6.51167 19.78959 6.74218
61.34771 1127.38472 3.47021 31.17839 3.71971
60.17859 499.69698 6.2762 16.33326 5.13627
120.29963 1514.15835 6.08703 4.46309 3.69655
53.5335 745.12852 1.80648 4.4425 3.22037
54.34313 1154.44952 1.47533 66.02492 0.16445
92.64654 1221.04606 4.32665 24.91763 4.64164
93.7294 1244.52625 2.32727 65.13004 0.76795
64.67499 849.98786 2.71814 54.78023 3.76006
70.15884 766.54252 5.2725 0 7.26307
66.19291 985.22158 3.14392 25.13313 4.16167
115.67847 1299.07038 4.46328 33.47164 5.58034
39.23981 796.70434 0.46776 57.61365 0.63673
75.26089 947.84481 3.35316 46.5879 2.60937
33.93616 370.07761 3.3448 0 3.90664
108.53192 1518.06057 3.30209 33.00837 4.65615
63.67077 970.99873 4.02228 32.85265 2.96387
75.40812 1272.17646 2.64503 36.46313 2.41849
77.95898 518.94962 1.56168 0 1.76622
108.13056 934.28228 2.32994 76.82671 0.26821
121.89511 1456.93392 5.63066 45.1579 8.19327
90.81416 1290.33931 6.53768 29.16153 10.70726
62.22665 1160.10105 4.29035 32.49372 1.93336
117.29501 1200.6778 7.40402 0 10.54821
57.90949 1065.54277 1.68739 47.9461 0
61.57426 1108.97499 2.10576 46.64587 1.83191
166.2695 2617.51218 6.72311 73.15462 10.01881
71.26634 1372.34144 5.19271 40.181 3.19994
198.73553 2967.1642 13.50243 96.30846 7.53008
62.46508 691.25965 3.91708 6.55254 6.67281
58.41159 556.00129 3.92843 5.60025 5.34004
66.87869 1232.25543 6.17149 12.57208 4.2898
114.48029 2178.4351 5.81337 77.12268 4.42787
84.72043 1251.19656 4.72412 15.15774 7.70097
121.67558 1992.56333 14.09193 40.55635 9.58083
165.17356 1829.51999 9.38851 7.00006 13.4797
87.291 886.23152 6.61457 11.08886 9.14785
95.53857 1472.93352 9.51611 4.55672 13.65451
53.45966 920.71003 2.69159 0 3.40994
120.33392 1098.21852 6.32794 0 7.0193
69.50354 1229.39185 3.57836 25.12052 1.73926
46.60955 1093.09056 3.82497 28.06824 0
62.17472 912.63967 3.78512 6.89203 6.76809
54.58307 456.23864 2.56601 27.17767 3.03622
60.10965 672.70313 5.88304 0 9.00091
70.04701 995.3611 8.31076 0 9.60649
192.7962 2391.42057 12.47422 5.31978 16.49388
69.17988 1006.59065 5.33506 21.02928 2.04292
59.72321 968.60007 5.06328 0 7.68795
130.51021 1843.18902 7.04698 2.33639 9.42268
156.92075 2589.08098 6.27511 72.21352 10.53202
106.48027 1732.87278 7.98844 16.46486 10.76012
102.22355 1174.53216 9.38023 2.74092 18.34173
108.95871 1978.0062 11.26995 76.4484 3.94037
79.8514 1168.99861 8.00104 12.63774 10.317
92.61252 1448.95697 0.57525 108.99131 0
80.50161 711.91903 2.49133 17.40812 2.94039
84.4198 905.55474 8.87129 0 10.5453
71.21768 653.68369 2.58956 31.38889 2.17359
79.07958 994.04346 3.90463 20.46918 1.93423
64.34354 899.47819 3.13325 8.36066 2.10409
80.21125 926.04214 5.30655 24.09651 9.2516
68.21508 843.72705 4.25117 19.55335 4.48944
144.74482 1459.10549 2.29092 83.77177 2.15488
86.57042 859.99546 4.07023 0 2.81239
92.94866 1437.86125 2.52491 11.93727 2.57098
63.82505 679.5472 6.18991 3.46216 11.26415
89.39099 881.01135 1.91925 39.58149 2.03386
101.97972 1403.40309 3.25341 50.15282 2.45554
129.78941 1368.41574 3.39215 89.87818 0
69.62235 1300.35023 0.96675 29.28442 0.67454
75.87973 1187.51892 1.76683 52.58489 1.59465
105.76846 1269.59668 5.70062 0 3.83568
63.909 910.42049 2.74613 29.23097 5.42369
79.22168 978.97096 4.1797 3.71363 6.90487
109.7578 1374.13536 5.78853 20.83248 6.22063
37.55131 743.61051 0.85047 19.9637 1
64.85254 952.79481 3.87859 30.91201 3.24333
99.2482 1214.9768 2.27102 51.52806 0.8703
120.29323 1558.8331 10.4572 8.60433 14.84851
104.78597 1124.75422 5.43544 11.34746 6.57835
124.94265 1858.80987 7.38428 36.81859 4.79363
87.01057 970.17754 2.71123 22.21037 0.74327
118.12154 1113.14324 7.75234 0 13.4201
63.78443 1040.18372 5.7239 24.55688 8.02474
89.43126 927.74467 6.01047 0 10.28246
138.00912 1678.69035 7.77269 23.94178 10.55276
129.24593 1241.11325 6.45435 77.96769 2.10662
82.10045 1149.4985 8.88056 0.66026 9.42564
135.22059 2043.56823 6.00854 42.82589 9.1577
47.61268 579.81118 5.89401 0 10.24904
68.06794 837.16733 2.77872 19.78181 4.86452
162.17236 2661.63856 17.20356 0 15.37636
99.53946 1315.343 3.743 36.27695 4.31261
114.35256 1329.39442 2.85769 44.01338 1.86422
59.38342 873.95044 3.29842 20.45581 5.70694
120.11737 1491.5756 5.19758 7.32103 6.90309
48.98922 1141.94561 1.49333 59.66892 2.63476
103.20027 1548.66055 5.60786 77.66394 1.29296
130.39382 1961.51046 4.80756 57.66974 5.45926
85.81469 727.59883 4.20075 19.21776 6.75595
116.075 1909.50588 3.86178 38.73663 6.20605
78.55147 1048.4932 10.78055 2.54389 4.55053
110.99485 1376.17378 5.40739 25.38877 9.62674
44.99609 909.92493 2.25111 24.76998 5.07011
99.91845 1154.82996 6.17036 82.57493 6.33912
155.07969 1689.08998 8.73444 27.84829 9.52542
75.18949 1125.68386 3.38304 0 5.9426
52.88473 835.17262 2.21055 18.51682 1.8287
54.62599 657.06381 5.49823 13.37471 3.24082
141.36445 1461.08141 6.34459 35.79238 7.81027
107.78854 1653.2708 4.23357 14.65255 5.36341
45.2377 1721.9286 4.33309 51.34273 2.6361
74.96042 1146.05968 3.79884 43.745 4.06811
93.66719 1228.55399 8.04545 29.21729 10.90843
63.86371 1265.02712 9.65161 55.96291 1.15628
67.8013 660.12983 4.1536 0 6.96053
84.71175 989.97104 2.4802 22.59062 3.35488
65.5621 1097.83833 2.48217 18.001 3.22358
100.41709 1043.39685 6.75234 9.91147 7.13429
43.40142 1102.55763 2.71252 62.90742 2
83.30355 1063.52997 9.10735 8.795 7.00362
105.05877 1327.82009 3.0313 19.82395 5.01454
77.92286 883.48179 4.06608 19.13467 6.07065
106.75845 1156.0217 6.85495 0 10.71296
75.39413 752.46756 8.23628 0.76618 12.18932
143.37062 2469.46965 6.49419 70.46787 6.70501
101.19548 1024.61717 7.06511 0 9.01389
14.83391 323.17975 1.92022 1.02475 0
63.97986 808.0049 5.22787 37.76292 5.90549
91.87054 1510.14579 8.0306 36.04282 9.51595
70.09785 1287.98736 1.83976 61.64583 0
87.03952 794.44587 4.48134 13.31767 5.04646
152.02746 1823.06318 10.71242 0 17.20814
100.42717 1395.13629 6.18444 11.42055 9.01693
107.03823 1418.95981 6.47847 14.86599 10.772
59.48827 1140.312 4.23207 11.52492 2.78034
87.03821 1086.64587 5.41956 15.71467 9.49719
64.82894 1283.89788 1.63401 34.32742 0.7054
77.20971 864.07387 7.94198 1 9.47042
52.91084 768.01327 4.63343 15.72796 5.72859
98.67308 1470.25898 10.10717 0 19.89688
53.63556 1034.6392 5.12003 21.50146 1.01768
81.50478 1469.10647 5.30599 52.00781 0.70226
46.69011 816.47007 1.01244 89.26483 0.82941
112.95876 1492.17352 3.80641 49.26461 3.52591
96.95903 1195.1062 4.81019 18.12861 6.06938
103.32551 1354.28852 3.10211 42.97333 4.06374
94.76969 1645.16065 5.74544 31.036 5.25605
168.20433 2935.13839 12.54016 6.96187 17.41712
68.83354 925.05624 3.40673 0.03039 6.6823
80.1482 1629.98182 4.16955 26.70553 3.76874
99.07987 1833.43229 5.09982 44.20834 5.13788
98.92386 1236.09642 4.44688 28.5508 3.64853
143.51707 1495.81522 6.11736 12.87834 7.18253
103.41939 1378.14583 6.71736 34.39346 2.06446
88.78557 1110.21707 5.47979 0 7.74313
91.27182 1274.64906 3.21962 15.44339 5.6524
78.10131 1295.99886 4.25633 49.25581 3.07322
160.93297 1976.84169 8.08411 27.78753 14.71169
79.53339 1177.29562 2.14201 34.36889 1.29128
97.23645 1672.53783 2.74958 22.51481 4.4732
38.95943 1175.4975 0.86913 37.67507 0.0368
106.21351 1035.99344 6.05061 0 7.11713
65.44063 1042.3733 1.95211 58.73216 1.27773
44.48435 1148.93667 2.3074 28.87524 1.24331
73.59319 1412.26343 2.22456 78.59879 0
53.51684 893.08889 1.01121 23.45541 1.10952
62.04426 917.08949 2.1832 20.55535 1.66773
50.35116 950.15691 1.40825 39.80159 2.88306
64.10627 1069.98848 4.87961 8.30143 8.13883
85.3166 1399.74889 4.16517 21.89174 2.86292
70.30022 1210.06484 1.55637 44.73987 2.51598
70.71124 709.05227 6.44554 7.53167 8.75939
51.56292 964.71615 2.55358 46.42281 0.82965
46.68596 706.84341 2.53394 22.10096 1.39156
126.42879 1739.92099 6.90127 30.94303 11.38214
120.34128 1840.73653 9.00746 47.99222 3.53062
103.60755 1546.25785 6.39038 49.26827 8.77125
120.87614 1399.98234 8.95384 14.94848 6.53101
88.24219 908.62407 7.54624 0 11.81859
78.65763 1132.6924 3.57597 39.79902 1.93669
91.86105 922.04262 6.79804 0 10.38217
87.19498 1455.97465 0.83904 57.29286 0.55537
76.65311 1326.97494 4.05945 4.39962 7.14368
90.56916 911.22978 7.93526 0 11.77537
86.42172 1173.22555 6.3814 0 12.48261
89.40461 893.54886 4.97978 15.44455 5.1373
83.05499 1184.08033 5.34527 29.57451 8.27099
52.29359 541.94703 2.19161 0 3.26467
69.48541 730.51547 3.01287 6.92387 4.69866
51.19387 555.50007 4.49024 34.8042 4.73461
145.87796 1364.93873 10.44998 0 14.83472
103.80681 1259.64929 4.30687 17.23518 4.37705
156.36078 1981.83834 19.88549 60.79382 3.66438
38.66536 475.41347 3.43787 0 3.97514
110.10777 1519.14321 6.62362 0 5.45301
93.38809 1096.28343 6.71677 4.51356 10.80545
127.08799 1848.90458 5.86328 0 9.50901
76.11045 1104.83078 2.76292 27.23035 4.67063
116.15063 2229.29302 5.2765 65.40936 5.75937
147.89563 1101.68544 7.55164 0 10.94528
98.88372 1060.02688 6.6851 0 10.02624
79.88663 1068.71775 3.93511 0 7.1853
87.60869 692.79855 1.13011 27.11357 0
202.84823 3167.18996 9.14756 103.25754 8.71976
104.60361 1079.46314 8.33657 10.98538 10.42572
79.60447 1425.20201 2.15697 73.45578 0
86.08872 822.65099 7.00099 8.89811 2.27322
20.61395 464.99717 0.57884 11.58912 0.74507
77.18688 1080.13304 5.71999 0 9.97622
121.19303 1603.81421 7.17956 15.4202 10.54508
137.08176 1419.32905 8.43861 40.06351 6.72018
111.34881 1710.67647 6.64249 35.15766 9.82248
89.68399 1439.5042 3.18303 47.34126 2.6331
153.30241 1974.56987 4.00263 54.24127 3.91604
80.57838 980.51256 3.86297 3.1392 5.83715
81.59653 1550.42423 3.49034 43.31702 4.82402
40.00765 780.02058 0.1413 65.14399 0
61.60113 953.63437 4.8223 39.94514 1.86155
111.28448 2255.56762 5.98687 56.21736 4.88419
82.51613 1584.19394 4.13491 35.26432 4.37846
95.77006 1582.26905 3.34034 69.18682 4.1376
85.35861 934.09195 3.08147 21.56205 0.66296
89.18819 961.67775 3.43025 23.68766 0.97201
127.95168 1600.05347 4.56257 48.11757 6.34521
76.24971 833.85761 2.21601 42.9201 3.35867
56.00183 827.94162 5.73234 18.80825 4.48274
104.05228 1944.17008 4.62691 62.70246 2.64691
60.54483 770.70011 1.31059 21.87988 0.30127
116.51839 2040.16814 7.5713 7.56508 10.6841
42.53443 719.44255 3.44572 8.06606 4.63684
53.73292 811.66247 6.58085 25.72614 4
107.51229 1489.90396 2.78674 38.7272 2.06194
83.8418 718.48963 4.98665 15.42858 9.0274
160.50225 2354.01564 10.94806 25.94993 12.18319
72.88981 1128.30211 3.8539 0.76979 7.17102
96.92479 1166.09728 4.06927 4.28565 7.33755
97.54211 1271.19747 4.56884 27.7718 5.94561
74.95266 1280.87101 3.8333 14.64837 2.75949
46.24135 799.69073 1.25645 27.47092 1
43.45307 792.85775 4.80119 2.30603 1
65.21847 602.28056 4.75535 7 8.4658
83.16566 1125.24558 4.52393 36.94162 6.31316
84.6486 1121.21014 8.73667 0.37253 8.6813
121.76399 1704.83066 7.86074 41.5895 9.89151
84.66153 1021.29836 4.52827 0 5.67816
68.72514 1016.72149 1.98417 49.3058 1.82207
98.85672 1634.42056 5.76183 10.4019 8.34789
62.64894 1020.92234 6.149 17.33977 4.36719
106.20781 1718.09112 3.97267 63.90823 2.76543
118.68013 1768.49728 6.41775 9.82037 10.2557
118.83335 1278.04476 6.92088 26.21908 8.62417
42.8127 602.31675 2.08249 21.77876 1.65323
128.15026 2118.60422 3.72523 68.47334 1.60551
70.25727 1102.76152 2.56242 25.98145 1.76061
106.50951 1334.43039 5.5484 19.18652 6.07187
43.84952 1050.718 2.3136 55.31096 2
145.11174 1869.74019 4.85156 38.88892 4.94746
132.00854 1923.83269 5.18142 21.49651 5.59019
57.12779 762.20694 2.39561 5.90938 1.32201
25.23371 887.53218 3.59636 19.59576 0
79.14844 981.6359 4.56235 35.94571 3.93198
86.66657 1243.87938 3.63211 44.66077 2.59197
86.30908 1458.49374 6.40493 16.3538 9.0698
57.2276 986.56388 3.89552 11.54006 1
125.13161 1413.56685 5.47503 44.16473 5.30293
39.2949 618.71874 1.56881 39.11784 1.26063
103.9235 1938.77769 5.32433 59.3029 3.02958
137.6373 1782.17977 8.59282 18.3187 13.4003
105.3931 1622.77426 7.34013 20.15198 9.74552
63.68748 1172.19452 2.138 66.10517 1.62523
40.5877 985.623 2.54295 70.25212 4.36066
141.56207 2215.7194 5.96552 22.31466 7.2883
101.26464 1295.21117 2.35925 72.27825 1.56392
126.33419 1673.91327 6.53167 52.63827 3.31404
75.4481 1231.41078 2.78949 54.99783 2.98876
116.62721 1298.68478 6.71377 15.10152 7.75398
114.03141 2257.76908 7.96312 73.07558 4.27126
89.58313 808.56302 3.69228 0 5.14547
113.93067 1730.8372 3.43253 69.53428 2.55107
123.61639 1408.46967 6.80316 8.41992 4.68726
138.5462 1550.78873 15.43949 20.27963 19.59724
140.48885 2452.77398 4.91087 80.12361 6.12757
149.23657 1666.17226 8.49734 43.57853 9.68199
74.36677 820.19493 6.71538 0 8.67595
53.8805 657.37469 3.17085 5.92121 5.21071
87.60402 1430.76234 6.53994 0 10.64029
106.21482 1952.19928 6.64844 11.67963 8.94203
78.33776 1472.70287 1.92071 99.93118 2.38785
83.89483 1028.31112 4.21883 13.74966 5.93434
80.22146 1167.14045 7.90007 2.73524 10.19558
136.98005 2480.49127 7.73273 0 8.08418
63.29599 810.2563 6.71121 0 11.53535
115.71199 1545.79762 5.26867 45.58095 2.06793
145.23774 1909.12449 9.41089 0 14.7991
102.90422 972.80256 1.59642 74.43554 0.04518
105.29553 1527.04781 4.1367 34.58549 5.6067
101.83347 1984.91153 12.00477 85.19477 4.70616
96.79013 1605.12808 4.93749 0 8.93394
53.10102 629.82873 1.23433 0 2.27147
109.04552 1560.99644 3.82818 103.84294 0.92872
101.16459 1324.69061 5.83777 30.58985 7.04873
93.06157 1293.21448 4.39975 46.16887 3.59643
141.05939 2237.28275 8.16182 62.34891 9.59862
71.39863 1212.47858 2.61387 18.96634 2
72.0715 755.09079 5.57978 0 8.33773
111.84237 1365.1177 4.03171 57.68591 3.81033
79.32362 893.23524 5.74441 19.11809 6.48552
88.94318 971.62819 6.46675 25.34686 9.69989
94.51269 1605.65049 7.54812 18.01899 8.48403
65.28557 1079.34039 6.233 25.28473 8.17893
126.37177 1306.5724 8.35226 0 13.05855
136.05078 1536.69773 1.51006 41.8604 0
61.72394 647.93704 3.18795 8.49708 6.12043
136.03305 1577.50941 7.57445 1.61276 11.10047
69.82463 1061.83887 0.86239 60.74457 0
73.93183 1098.68298 2.97159 9.98219 4.98096
97.43147 1244.29952 3.59348 5.44075 3.73698
97.39882 1349.51084 5.15921 38.71363 2.56542
113.51066 1716.3214 3.47044 21.08571 6.71964
52.97205 1055.62025 4.94283 35.47611 1
74.45739 1072.62355 5.47886 7.08527 7.60386
85.19188 1666.72355 2.29856 121.25155 1.73744
137.37927 1941.99562 6.9893 40.45834 9.94082
98.0223 1156.39821 5.27895 30.10255 2.86911
91.33789 1316.50486 5.32225 32.10261 10.14704
143.20658 1987.01378 6.2207 51.55654 3.30684
118.61987 1412.33868 6.87813 25.36314 6.09192
108.48093 1405.22764 5.44565 50.94344 9.16858
134.04097 1669.31366 1.88433 63.04549 0
58.27874 440.53687 5.06025 10.37349 6.00431
96.99379 1429.64908 5.64888 0 7.02064
99.50454 1561.38947 5.2096 0.98448 7.68299
104.17418 1563.35066 6.05275 1.56437 8.02293
89.37271 923.66006 5.83467 7.98429 6.80863
75.61786 983.1429 1.26338 56.49378 1
105.10508 1154.22566 2.72669 92.9247 1.64521
83.10155 1708.05356 0.89589 84.60531 1
109.93173 1560.56475 4.04353 21.29632 4.502
83.05612 1692.09561 3.18066 10.33591 4.6647
74.04205 1334.99577 3.01322 27.32392 1.6114
100.24266 1151.15941 3.18911 27.9363 2.91489
109.80542 2023.73704 12.908 39.56548 9.31456
34.70689 380.13711 3.3677 0 2.73895
97.37644 1306.71342 5.18589 32.54631 6.75132
81.60132 1116.3931 2.94654 30.38244 2.68682
91.70168 1705.51291 5.53666 27.98803 1.97977
83.84796 1073.57273 6.62086 15.80335 10.58903
71.44778 1334.54478 1.6386 94.09889 1.75822
147.80455 1948.13231 4.69266 56.94226 4.10857
88.88567 853.70973 2.67717 38.82625 3.42065
122.95931 1539.65319 3.03748 17.16864 0.8935
104.18882 1219.23353 13.46347 0 6.60748
97.6101 1208.78099 6.15249 12.17314 3.18158
157.14778 2582.72075 5.69449 63.82456 10.70123
77.73318 1294.29197 3.96739 50.19822 4.19841
104.76719 1877.86883 8.44155 61.08155 0.68411
51.91158 477.86279 3.10939 7.21996 5.93199
157.63688 2383.61696 6.2085 71.17711 2.88927
44.74409 1135.96089 2.15565 82.5255 3.40127
69.31609 957.3309 4.73909 7.45528 6.2415
97.47984 1444.51056 2.17762 46.4455 3.35346
85.25449 778.03346 4.73612 1.66906 7.18228
77.60869 709.15821 5.56942 14.67239 10.2028
72.69901 1098.20318 8.06328 17.22264 7.15392
64.71663 1129.83115 7.21843 9.79632 7.98807
92.93286 808.81976 5.24733 11.70736 8.58981
106.52652 1360.61189 11.32363 24.92489 9.08204
64.27974 1654.11312 4.17484 47.81589 5.75856
96.9964 1319.87479 1.88673 63.68492 2.40159
104.97624 1399.52712 2.4039 51.64788 3.90112
98.37138 1553.03738 2.59525 22.3448 2.79595
103.01007 1273.24749 5.6337 0 5.05183
71.24209 1146.42396 4.82084 1.38575 7.94371
63.12127 1390.07359 1.38457 42.11921 2.70664
83.97947 746.03325 5.31678 23.24805 8.60676
144.07461 1743.53523 8.4078 60.79785 9.25509
71.03645 666.02486 4.60709 10.04248 8.71301
49.92483 868.77979 1.20833 84.42464 0.70311
41.21872 1108.71663 4.81241 29.47281 0
72.75525 687.01284 5.5384 0 8.51974
87.45124 1116.115 2.02497 40.18076 0.55379
91.01268 1578.21628 2.61908 83.11043 0.33057
112.82037 1360.68198 8.35074 50.87272 9.8072
63.8086 1029.13334 0.4218 75.4484 0
52.59848 1160.3814 1.80209 33.77183 2.95018
192.79198 2376.83213 12.75811 0 17.39946
118.86946 2043.52022 3.61109 76.10596 4.34404
67.17335 1107.35523 3.03151 37.8297 1.83437
106.00578 1511.00641 6.25608 41.64322 6.00312
62.31111 1181.26506 3.18285 20.33351 1.64348
78.9375 1079.42101 2.06334 46.33868 2.71082
115.18574 1499.61713 3.98356 67.12667 2.06139
67.71162 1039.5531 5.63898 29.36279 5.80667
97.84757 1272.05974 5.02655 11.80165 5.2852
106.61466 1164.95913 9.97132 0 11.44578
109.87816 1162.90818 5.22791 0 5.26495
121.02902 1946.89045 4.94304 48.86718 5.37911
73.25959 997.691 8.32594 0 7.86752
49.62448 965.80337 2.18765 49.44376 0
102.93489 1367.7097 4.51643 10.43229 8.21853
87.9628 940.33672 3.57352 3.969 7.72952
66.66627 766.57753 1.86815 4.18168 3.50998
93.86755 1409.52433 3.75388 43.99531 3.68983
103.16043 1303.85206 7.43201 13.7844 6.86379
60.41296 1218.70177 4.91209 57.84263 1.80908
132.01723 2389.65871 11.08046 49.65033 9.86787
57.44513 1282.17952 2.03288 100.87044 3.16038
47.21932 1047.15797 3.21402 70.8734 1
104.75269 2049.8139 3.53173 60.27189 1.78638
45.08289 1121.63242 1.62384 58.25514 2.7579
48.99454 827.92836 3.53978 6.07345 4.22511
82.81155 1046.10499 2.80987 27.04476 3.90362
107.12382 1345.35608 3.11514 39.75957 4.80548
39.2976 879.74763 1.17173 46.29582 0
138.30187 2284.94194 6.1954 38.04477 9.19886
71.50722 931.16171 5.40695 0 7.89752
140.85855 1290.63867 5.65066 5.5506 3.48205
66.01879 1215.60232 8.16206 0 4.99399
83.31113 1487.79463 1.33844 43.70162 0.23751
71.10438 866.67166 7.21341 45.70718 7.17531
70.63106 641.81218 4.30215 26.07899 5.86348
54.61167 806.41127 3.3365 26.38048 0
45.59256 627.06231 4.24795 0 6.50651
89.63037 1449.09921 1.65475 58.57569 1.93504
108.41332 1307.51222 4.41345 32.05867 4.98324
120.71499 1380.12739 3.52655 72.96441 0.96477
132.95095 1581.58705 6.30489 0 8.23013
89.65673 1274.15777 7.78443 17.97634 8.70867
54.74045 772.71887 2.87644 13.67018 2.44001
56.51063 571.9425 1.87079 30.07423 0.61523
37.6514 813.62928 0.57735 21.0311 0.66108
98.67361 1255.41191 4.27961 0 4.3823
63.59624 887.63475 6.02292 1.90465 8.26844
70.6784 655.17811 2.00854 2.2036 2.60671
114.13355 1095.83063 6.96667 15.73086 11.17777
66.17371 1242.61164 1.99095 30.4333 1.26926
132.11176 2271.65954 6.37246 81.60504 4.85473
65.95516 694.50586 5.35471 11.1479 9.28763
111.79077 1361.42526 5.15898 32.13292 5.62948
79.15504 877.69971 7.3563 8.51096 8.47905
63.11842 962.03178 2.26032 21.87265 1.70599
99.88322 1262.23322 6.44466 17.18123 4.00095
142.41921 1915.86536 9.09969 0 14.76379
105.03443 1134.88598 9.58813 0 13.28499
99.03434 1611.62017 4.35019 20.43569 5.1585
83.05955 1159.67577 6.77315 2.65871 8.8055
124.75497 1462.07034 6.74335 0 9.92805
45.73805 747.79261 1.7811 46.12653 1.45596
114.39704 1425.85758 3.17127 13.68347 1.47716
96.9097 1494.64874 2.00216 27.77999 1
95.71197 1108.98779 8.40681 4.03861 13.47195
74.41275 1096.58064 3.60746 54.28811 1
61.56393 1221.47976 4.67776 56.35421 2.84648
71.20237 1488.73699 1.34189 63.30816 0.47655
135.38153 1597.13212 6.46019 56.68877 1.34349
95.34855 1719.74507 6.40362 24.02297 9.05585
87.36344 1276.253 2.74709 52.86812 1.53833
80.62228 1143.16263 1.8272 49.12829 1.83258
105.17229 1275.59092 5.91737 44.21219 9.19427
72.7854 990.57273 2.47652 17.37089 1.2096
83.11511 1190.41347 1.92415 45.6099 3.27917
87.53664 893.23476 6.78567 8.74388 9.05252
83.31582 957.09809 2.27776 11.99486 0.67273
90.8681 988.55492 7.45613 6.45336 10.55672
80.83996 1134.21811 2.86924 43.41354 3.64717
45.13306 579.10855 2.26583 8.13065 1.64214
111.69029 1684.18142 10.25404 79.93013 2.48596
97.60746 1755.184 3.28559 56.18 4.56062
86.74362 1262.78875 2.28433 47.12343 1.18392
78.19832 931.60726 7.75904 0 12.43262
98.87268 1327.40398 3.51639 56.75096 1
66.69958 653.16694 5.95376 0 12.7449
47.13844 797.83776 5.01609 4.97819 6.4983
153.62018 1954.18343 4.2466 87.57372 5.88972
88.85702 916.6042 5.62961 12.60123 0.72028
83.57308 830.10371 6.3205 7.00611 8.66513
66.92858 1100.84094 3.17814 22.31893 1.76504
122.8032 1904.88697 6.72567 11.40888 3.61397
82.67494 1093.12722 2.75615 106.20045 0
91.7491 1384.31991 0.99793 83.18527 0.84099
101.30164 1416.59297 2.74752 49.2714 1
161.9104 2344.68538 6.41651 15.0798 9.82755
104.52582 1292.73933 2.55312 79.9007 1.6547
87.74992 1359.64226 4.07269 59.31891 2.09064
61.80802 849.03089 5.92423 1 11.73066
90.05876 1196.44238 5.09527 43.07073 4.11083
94.97059 1341.77522 2.21456 49.95614 2.24934
75.0372 1011.69827 2.90333 45.32172 3.03745
134.19315 1775.48363 4.29365 54.32861 5.78307
148.10072 1679.8495 8.89205 0 15.27764
29.05141 579.54948 0.44902 29.99468 0
127.00315 1641.58702 5.69448 62.46174 5.0545
64.26778 1251.44211 5.1317 66.04287 1
106.65444 1292.50879 4.24873 0 6.66253
46.29913 798.71924 1.45903 26.25338 1
60.36394 1622.67109 1.49182 88.35244 1
77.9035 1066.14939 3.63844 25.71413 4.15476
60.22087 901.91672 2.78995 22.48023 2.48
123.15108 1886.87822 7.12288 35.99594 5.48973
48.42161 770.38892 1.20707 31.16241 0
84.15583 659.52516 5.69879 21.96647 8.70051
104.17561 1331.33198 3.35835 32.901 4.56231
157.06658 2570.0593 5.61635 67.87435 10.12543
66.38973 718.95514 8.09148 0 11.40136
49.48473 1122.02032 4.08246 5.87305 8.38917
111.80015 1612.35437 6.70509 23.76697 11.41698
69.98942 1352.67403 1.62987 26.3672 0.43303
84.82271 1398.54986 1.8176 24.37907 2.42084
67.8554 1128.46849 3.00032 81.18882 2.85374
91.60901 1591.52602 2.35864 38.72941 1.98669
144.96447 2097.62 10.90709 20.97301 8.22803
103.46293 1034.12165 6.50771 13.3441 7.57933
111.63519 1560.68025 5.82339 0.30355 6.1645
61.8858 855.17891 5.90933 1 11.91472
108.92377 1385.8597 3.61242 35.10625 5.30119
104.14059 1551.85739 1.5775 86.05478 0.94737
71.92182 678.56766 5.87325 10.06949 9.44077
141.49284 1790.45037 7.50742 1.52123 7.84274
67.55003 1206.04296 0.61084 45.31934 0.78829
98.21899 1399.10629 4.40616 28.28493 3.765
78.26129 1122.31754 3.31478 16.02039 1.54337
93.86788 1434.52126 3.17109 35.21717 5.15044
47.87376 1107.37731 1.70298 55.91729 2.7145
98.70736 952.84872 6.8675 15.83798 6.44255
60.35948 1415.56008 0.89764 61.33509 0.99148
80.39606 1221.78125 2.44517 30.75792 2.78449
54.23875 753.24776 3.00715 4.42752 3.40411
109.80589 1490.2158 3.12068 15.66525 3.87343
69.53505 704.50112 5.76812 12.51111 9.4692
64.4918 682.7327 4.46941 10.51623 8.72217
55.1693 791.83563 1.92336 41.82725 1.27905
101.49563 1309.47156 3.88981 91.87005 2.81435
119.12061 1434.1393 4.87737 52.90519 5.31034
70.539 962.8723 3.99209 3.62634 5.60096
93.30827 1737.26537 3.49008 61.41946 3.38161
115.36426 1322.57893 6.23298 0 7.69386
45.52135 440.57953 3.84175 10.21891 5.33978
119.12672 2291.40779 6.48266 62.77644 5.71191
100.97624 1369.35106 6.75884 37.3919 10.75108
138.85249 1729.03367 6.97032 1.72433 8.39572
66.64802 1193.99704 2.66274 29.48305 1.6821
107.46011 1726.77058 7.45406 91.37983 2.15489
92.68342 1228.99413 3.98517 45.07567 3.94847
145.50898 2824.91996 6.07728 76.45133 8.32748
